customer_id,customer_city,customer_state,order_id,order_purchase_timestamp,order_item_id,product_id,price,review_id,review_score,customer_lat,customer_long,product_category_name,quantidade_item
62f766c82849282806bf2f62ca86432e,gaspar,SC,5ee63c8c9ae2e5c38791b35932cf4c69,2017-05-09 11:30:18,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,724322b93173007d3f35d71a923007c5,4,-26.710235898547694,-48.91064344934106,moveis_escritorio,6
62f766c82849282806bf2f62ca86432e,gaspar,SC,5ee63c8c9ae2e5c38791b35932cf4c69,2017-05-09 11:30:18,2,a9516a079e37a9c9c36b9b78b10169e8,124.99,724322b93173007d3f35d71a923007c5,4,-26.710235898547694,-48.91064344934106,moveis_escritorio,6
62f766c82849282806bf2f62ca86432e,gaspar,SC,5ee63c8c9ae2e5c38791b35932cf4c69,2017-05-09 11:30:18,3,a9516a079e37a9c9c36b9b78b10169e8,124.99,724322b93173007d3f35d71a923007c5,4,-26.710235898547694,-48.91064344934106,moveis_escritorio,6
62f766c82849282806bf2f62ca86432e,gaspar,SC,5ee63c8c9ae2e5c38791b35932cf4c69,2017-05-09 11:30:18,4,a9516a079e37a9c9c36b9b78b10169e8,124.99,724322b93173007d3f35d71a923007c5,4,-26.710235898547694,-48.91064344934106,moveis_escritorio,6
62f766c82849282806bf2f62ca86432e,gaspar,SC,5ee63c8c9ae2e5c38791b35932cf4c69,2017-05-09 11:30:18,5,a9516a079e37a9c9c36b9b78b10169e8,124.99,724322b93173007d3f35d71a923007c5,4,-26.710235898547694,-48.91064344934106,moveis_escritorio,6
62f766c82849282806bf2f62ca86432e,gaspar,SC,5ee63c8c9ae2e5c38791b35932cf4c69,2017-05-09 11:30:18,6,a9516a079e37a9c9c36b9b78b10169e8,124.99,724322b93173007d3f35d71a923007c5,4,-26.710235898547694,-48.91064344934106,moveis_escritorio,6
d3286ca43aa21423c6045b2806ca8e56,pelotas,RS,b1cc044d321053348a5e482ca7e6b2e3,2018-01-30 19:29:01,1,a9516a079e37a9c9c36b9b78b10169e8,106.99,4d36f8266245b00faebc520e9cd963c0,2,-31.75653895420967,-52.287300110595005,moveis_escritorio,1
c49bec5f74f0413130abdaed8e7621d0,petropolis,RJ,0d831c5aa932379c1cf5b0b1b40b214b,2017-10-13 10:36:54,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,f342354706529fc668828214c846a82a,3,-22.52854747513797,-43.18136192559032,moveis_escritorio,1
0058ebe2dc136d918dd001968cfa5903,montalvania,MG,27ae3ad0516a9b55f2236e24f690e01b,2017-02-09 16:19:02,1,a9516a079e37a9c9c36b9b78b10169e8,119.99,47e0415219ec587184bc6e4031f204e9,3,-14.425274055353697,-44.36983194435055,moveis_escritorio,2
0058ebe2dc136d918dd001968cfa5903,montalvania,MG,27ae3ad0516a9b55f2236e24f690e01b,2017-02-09 16:19:02,2,a9516a079e37a9c9c36b9b78b10169e8,119.99,47e0415219ec587184bc6e4031f204e9,3,-14.425274055353697,-44.36983194435055,moveis_escritorio,2
f91eb13e253823f25cf9a20fc2d08f56,colider,MT,be2463c66944514bb175f7a519a72cd7,2018-02-07 19:01:48,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,965d81676446af3ab269603dfd760e9e,4,-10.816341309144054,-55.452048462584884,moveis_escritorio,1
8bf4f9552bc2db14d6195bbbb5131941,sao paulo,SP,7ebc5c60f532934ce55b3025203ebe5b,2017-06-24 08:59:47,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,dfe9b87eb34f2b54b85660e934b902a5,2,-23.503503506899786,-46.51035686197501,moveis_escritorio,1
70bc2fe12d0580eb8336285500defe0e,belo horizonte,MG,66573bb355bdba7b6df55fba794b800d,2017-10-15 10:30:57,1,a9516a079e37a9c9c36b9b78b10169e8,112.99,adf785dbac9997f2bcd3beca83ff3fce,5,-20.020844409660093,-44.036467596168286,moveis_escritorio,1
11eee0e62a0b905cf878ff13c8aec4a0,salvador,BA,ff7400d904161b62b6e830b3988f5cbd,2018-03-27 15:37:03,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,e9ccfd7b04e62cf0a6ac4a66b9783886,2,-12.993054541933232,-38.503777597878376,moveis_escritorio,1
cf4dc8d4be7642c7c05a73188a3d8c1c,rio de janeiro,RJ,edc9338008f2e9017f842a8bcad3af94,2017-04-28 16:55:22,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,51269da957ddb113f61d7ca81418e1f5,5,-22.920504274469263,-43.636179832458104,moveis_escritorio,1
d24a0f00aa18133811d0aa666da75ff6,linhares,ES,6ee77fd090a49ec9c4e15bd1a94e100e,2017-03-23 17:44:48,1,a9516a079e37a9c9c36b9b78b10169e8,126.99,cbae6ba27d15a052e147cb526ed6fc34,5,-19.40025125584039,-40.067173311213324,moveis_escritorio,1
d1ec48f722227f712bd7c376e194dcc2,mandaguari,PR,166029aa4dc1bed21f0d50ebdb4ef286,2018-04-02 09:09:45,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,4981537a9c59c338f977f78d5d5d286c,5,-23.534411250216824,-51.67148666106168,moveis_escritorio,5
d1ec48f722227f712bd7c376e194dcc2,mandaguari,PR,166029aa4dc1bed21f0d50ebdb4ef286,2018-04-02 09:09:45,2,a9516a079e37a9c9c36b9b78b10169e8,116.99,4981537a9c59c338f977f78d5d5d286c,5,-23.534411250216824,-51.67148666106168,moveis_escritorio,5
d1ec48f722227f712bd7c376e194dcc2,mandaguari,PR,166029aa4dc1bed21f0d50ebdb4ef286,2018-04-02 09:09:45,3,a9516a079e37a9c9c36b9b78b10169e8,116.99,4981537a9c59c338f977f78d5d5d286c,5,-23.534411250216824,-51.67148666106168,moveis_escritorio,5
d1ec48f722227f712bd7c376e194dcc2,mandaguari,PR,166029aa4dc1bed21f0d50ebdb4ef286,2018-04-02 09:09:45,4,a9516a079e37a9c9c36b9b78b10169e8,116.99,4981537a9c59c338f977f78d5d5d286c,5,-23.534411250216824,-51.67148666106168,moveis_escritorio,5
d1ec48f722227f712bd7c376e194dcc2,mandaguari,PR,166029aa4dc1bed21f0d50ebdb4ef286,2018-04-02 09:09:45,5,a9516a079e37a9c9c36b9b78b10169e8,116.99,4981537a9c59c338f977f78d5d5d286c,5,-23.534411250216824,-51.67148666106168,moveis_escritorio,5
9202f01b2ebd095e340abd57e02b65e6,praia grande,SP,4819cd593b17ce6f5757d395b2597a9d,2017-06-02 11:06:09,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,26b9eacfc049f843e99d3c87eaf380de,4,-24.010577124415192,-46.42006327839866,moveis_escritorio,1
ac318397fb90e64c9a724a3fc61ef587,alfenas,MG,3c75044db750a89606612ed286713eb8,2018-03-13 20:11:20,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,b89b4460c0b589c0614d9b0126ae755a,3,-21.412817923691048,-45.95526191793045,moveis_escritorio,1
15359860c7341b2f6b12259d83c2e697,botucatu,SP,cec04b13070b06e2f7326de94287d60d,2017-04-24 12:16:12,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,021e3fe507d74d579c4fc4f6f7bd05c1,4,-22.86937007937564,-48.444702474609,moveis_escritorio,1
454c1eeaac06aef9e44e33d80b12bdbc,florianopolis,SC,0e42d2ebc62a8ba6900096d9af8565a9,2017-06-25 23:20:52,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,fb49e08efeb5e53a3a8c88755f8246e2,1,-27.553442004781605,-48.50002697340093,moveis_escritorio,1
f1c8bca25ab72158e4721761b51d7256,gouveia,MG,f964282723f7e8deef2e3054f5f790d4,2018-03-23 17:45:48,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,cbfb0d5571c2239ed512a7f3d572e17f,1,-18.4547835,-43.7414805,moveis_escritorio,2
f1c8bca25ab72158e4721761b51d7256,gouveia,MG,f964282723f7e8deef2e3054f5f790d4,2018-03-23 17:45:48,2,0c9452f6a812935c0615faee8bf8646b,179.99,cbfb0d5571c2239ed512a7f3d572e17f,1,-18.4547835,-43.7414805,moveis_escritorio,2
645d4fd3f4546d7c9592576665711186,marilia,SP,6b5c76c2c9615b42e0c2b7efb11b60d7,2018-04-03 21:24:29,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,fbb7c08e8ca00f3412c095449c59d83b,3,-22.24812266833056,-49.91858849125742,moveis_escritorio,1
b9c05cfc28f1dd72313d61b139faab45,campinas,SP,127db093fee728a76262a027b66556aa,2017-05-21 16:31:12,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,b33c9dafa1c7828cde1ff508ca5a3a6b,5,-22.95690350291419,-47.19259412378098,moveis_escritorio,1
97ee81fede5757f1ab031e83d1a59f56,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,2018-01-11 16:47:03,1,a9516a079e37a9c9c36b9b78b10169e8,126.99,e7b977345ddac9a94389b44959e9d929,4,-12.131864540481946,-44.97767911157493,moveis_escritorio,2
97ee81fede5757f1ab031e83d1a59f56,barreiras,BA,a4866dfc455353f48014a2b9a86608a2,2018-01-11 16:47:03,2,a9516a079e37a9c9c36b9b78b10169e8,126.99,e7b977345ddac9a94389b44959e9d929,4,-12.131864540481946,-44.97767911157493,moveis_escritorio,2
44e25679aa4d5d2ef5103f6b0174a586,barueri,SP,03afb3c10af52ddfa3c33b9881bf43f8,2017-12-07 16:41:50,1,a9516a079e37a9c9c36b9b78b10169e8,112.99,e934b832e3bd9951f2a163ea80cfe20d,4,-23.490617505282756,-46.86900366603934,moveis_escritorio,1
90714b0e62fe1fbd304fb45fd644ebdd,sao paulo,SP,64a9f2b487f66506d463ca18152280e8,2018-02-24 08:45:01,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,84d15544e1fd5221b812cda0d23ae242,1,-23.633612589602013,-46.595333249989096,moveis_escritorio,1
ab156e9202420e577b405360a7b29cbc,armacao dos buzios,RJ,54d6f9d8f56229d3da815add65ec2408,2018-03-22 10:58:13,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,ba99c73cdfb4cac0b65aecc0d94787bb,1,-22.76124198297628,-41.89379056950305,moveis_escritorio,2
ab156e9202420e577b405360a7b29cbc,armacao dos buzios,RJ,54d6f9d8f56229d3da815add65ec2408,2018-03-22 10:58:13,2,a9516a079e37a9c9c36b9b78b10169e8,116.99,ba99c73cdfb4cac0b65aecc0d94787bb,1,-22.76124198297628,-41.89379056950305,moveis_escritorio,2
7f449435f005ccdf1808f0bc6e4ded34,porciuncula,RJ,8c21fe1b9ec8e9872ce5c040ee40fd3e,2017-05-08 14:55:05,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,b7a8a6e9ba4000f8059d42e0f2676761,5,-20.96358160681747,-42.044516283630315,moveis_escritorio,1
a2a34d52a5ca3c214067d8d87f6ddf21,poa,SP,0ecd7312b4a222a3a86590e46f1c2b90,2017-07-26 20:50:09,1,a9516a079e37a9c9c36b9b78b10169e8,119.99,f5eb643a65f9bbfaa614a8a03444d70d,4,-23.546919635581972,-46.35215480322003,moveis_escritorio,2
a2a34d52a5ca3c214067d8d87f6ddf21,poa,SP,0ecd7312b4a222a3a86590e46f1c2b90,2017-07-26 20:50:09,2,a9516a079e37a9c9c36b9b78b10169e8,119.99,f5eb643a65f9bbfaa614a8a03444d70d,4,-23.546919635581972,-46.35215480322003,moveis_escritorio,2
95fd46b89a4174004b2407d01069a6d7,sao jose,SC,5df16667b4591b93ff7b1930d8b7da36,2017-06-17 14:44:38,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,90f59eb6eb7d8b124f75ca12854be2f8,1,-27.535895488607093,-48.63093485576336,moveis_escritorio,1
8039f8288f456b82f0c97e6063d003be,corumba,MS,2c909dcd674aa5bc39eb0841b7b8484b,2017-10-02 17:39:25,1,a9516a079e37a9c9c36b9b78b10169e8,119.99,b1570d63d796c81c5fc6c3d09073965e,5,-19.003696067409443,-57.670250673638705,moveis_escritorio,1
12dbbea9f6b7ebe93cc5dfcf0cfe55af,nova iguacu,RJ,24437ca1637e1b4d98a85138eeaae838,2018-01-29 21:04:42,1,a9516a079e37a9c9c36b9b78b10169e8,106.99,3fd7dd2913c6f94f4cc9751211d73b72,4,-22.708880160956017,-43.44554700000001,moveis_escritorio,2
12dbbea9f6b7ebe93cc5dfcf0cfe55af,nova iguacu,RJ,24437ca1637e1b4d98a85138eeaae838,2018-01-29 21:04:42,2,a9516a079e37a9c9c36b9b78b10169e8,106.99,3fd7dd2913c6f94f4cc9751211d73b72,4,-22.708880160956017,-43.44554700000001,moveis_escritorio,2
84716102ab4d906f65136c89fca3f0c3,santos,SP,e48f28e15158bd10b02972eae44c8e7e,2017-05-09 12:33:38,1,a9516a079e37a9c9c36b9b78b10169e8,124.99,ba2c96ccbecc0d2af672aac3bc3e10de,4,-23.948560791563267,-46.330481054388656,moveis_escritorio,2
84716102ab4d906f65136c89fca3f0c3,santos,SP,e48f28e15158bd10b02972eae44c8e7e,2017-05-09 12:33:38,2,a9516a079e37a9c9c36b9b78b10169e8,124.99,ba2c96ccbecc0d2af672aac3bc3e10de,4,-23.948560791563267,-46.330481054388656,moveis_escritorio,2
cd042ac503b01b08c0c1e582bb978154,alagoinhas,BA,01db310c16db46c62c3d4e0857990f32,2017-02-13 16:22:39,1,a9516a079e37a9c9c36b9b78b10169e8,119.99,93ac91ef092822e23b26da459d19abd6,5,-12.131308112530371,-38.41339221578423,moveis_escritorio,1
7c5b076d0e0538b3a1d4899bd25f9545,itarana,ES,626434e11c37535d5f24e9d844249b55,2018-04-03 17:25:14,1,a9516a079e37a9c9c36b9b78b10169e8,116.99,97e6f1f11efeb433f108a32476d768c1,3,-19.8751143326052,-40.87644990100321,moveis_escritorio,3
7c5b076d0e0538b3a1d4899bd25f9545,itarana,ES,626434e11c37535d5f24e9d844249b55,2018-04-03 17:25:14,2,a9516a079e37a9c9c36b9b78b10169e8,116.99,97e6f1f11efeb433f108a32476d768c1,3,-19.8751143326052,-40.87644990100321,moveis_escritorio,3
7c5b076d0e0538b3a1d4899bd25f9545,itarana,ES,626434e11c37535d5f24e9d844249b55,2018-04-03 17:25:14,3,a9516a079e37a9c9c36b9b78b10169e8,116.99,97e6f1f11efeb433f108a32476d768c1,3,-19.8751143326052,-40.87644990100321,moveis_escritorio,3
db6c660d9e74e438134fe4085d3383eb,barro,CE,d0e63077f6007e4a398345cfb93225ac,2017-11-07 22:02:05,1,a9516a079e37a9c9c36b9b78b10169e8,112.99,f7b26e880461aef0cba24b65c58c7db1,4,-7.182492139369726,-38.78103658355524,moveis_escritorio,1
18955e83d337fd6b2def6b18a428ac77,sao bernardo do campo,SP,29150127e6685892b6eab3eec79f59c7,2018-01-12 20:48:24,1,4aa6014eceb682077f9dc4bffebc05b0,289.0,02fc48a9efa3e3d0f1a8ea26507eeec3,5,-23.724844312799323,-46.54934980798057,utilidades_domesticas,1
6747dabc507b18f4a1300777643744d7,uberlandia,MG,a8f412e6559ed350a64d8b9f2ecbcc84,2018-02-19 21:09:50,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,3dc307785b5f57c2c873d306badf8365,5,-18.93766274398331,-48.2871755273824,utilidades_domesticas,1
f1884ea44780d4a7ae036095e5d8fd59,sao paulo,SP,1b71d6f1758208e8fc19537dee8e586e,2018-04-09 17:49:55,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,677aef773a30a3531b7beaf46e4bee6c,2,-23.588002157533317,-46.67242001090378,utilidades_domesticas,1
40e1601f4dd60faaea6b38c69223e617,sao paulo,SP,d631ff71a4160145d9473055d6cf74fb,2017-12-30 10:31:39,1,4aa6014eceb682077f9dc4bffebc05b0,252.0,969825e5cae762166a809e6d8f73cd5a,5,-23.52970803136361,-46.43385048542905,utilidades_domesticas,1
c101f8de6e1a9460a39aea808a4d5720,carmo do paranaiba,MG,8ce6aeb98624ab2ad6732488877b875e,2018-02-21 10:01:03,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,d57fa5ecea57b52ece3c938f21a89264,4,-19.002214302635807,-46.31476495015462,utilidades_domesticas,1
e530863105eede13aab60014aa569bd7,volta redonda,RJ,e87da23aab323df28deb2e98d41a3fb0,2018-04-24 20:07:22,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,78c72b3c707d0804938cdde9093895be,5,-22.505122194558254,-44.08912936164806,utilidades_domesticas,1
8f9cdc2bab0d953cab1e98d25253d8fe,urania,SP,710d9b541d2ae52ef56ef33f5e1b795c,2017-09-27 13:45:14,1,4aa6014eceb682077f9dc4bffebc05b0,279.99,018f5885814b98f2d5ef6d1f9b8b91df,5,-20.25176495275835,-50.647630819599954,utilidades_domesticas,1
700192c9b13d404047e50147fed3b544,lauro de freitas,BA,9c07c610bb722338cd517ec940417b40,2018-04-29 11:44:43,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,45d856a39cb56fbbd0b62b4088780a15,4,-12.880358999999993,-38.328059249999974,utilidades_domesticas,1
681afb2f3720c1aa3d3fee254be18800,vera cruz,RS,1feca64d75daa682ce3174a1eff73d8b,2018-04-17 14:27:45,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,4325b30c3f4d50bc91749533549f7bb6,4,-29.719480990736443,-52.49938558297402,utilidades_domesticas,1
107acedb78a612934d56d5adb64e80fd,itapema,SC,cb1f639d88a5c4d9049c6c61d563f5b8,2017-12-23 17:51:58,1,4aa6014eceb682077f9dc4bffebc05b0,248.0,3736c6b0302efc80722ea5c90487d5be,5,-27.099045,-48.61508849999999,utilidades_domesticas,1
1b37cbcdf20cfad2295c2511eb543048,curitiba,PR,9a64165cf939b42867416b35f8c13649,2018-06-07 19:11:24,1,4aa6014eceb682077f9dc4bffebc05b0,340.99,8a3a29f5dfaf60e0601943080ec78431,3,-25.47199957201804,-49.217848052166964,utilidades_domesticas,1
a709af5ae225ec3a6349256ab23d7252,botucatu,SP,9ff2fbb75e38eaef59472e29ddaf1769,2018-02-13 10:50:29,1,4aa6014eceb682077f9dc4bffebc05b0,289.0,1f3c36d4c8ec65ad2199ac71df43b654,5,-22.863783824311856,-48.44376083764205,utilidades_domesticas,1
1ab972e0df3d53501356ac9f78c8698a,poa,SP,180b4ae191a63f7b4b84273c98470fef,2017-10-07 11:38:57,1,4aa6014eceb682077f9dc4bffebc05b0,269.99,8e1818e128acdda554ef324a7e24d1c9,4,-23.52309274854291,-46.33702146003806,utilidades_domesticas,1
84ef3db1e67c71e9f2631d3b69fb651b,sao paulo,SP,79fea4eca2e5b9c77d549cbcdc60c8be,2017-12-11 19:09:10,1,4aa6014eceb682077f9dc4bffebc05b0,259.0,332a83d91dfe23cb15d5cd290240657b,5,-23.553145760747928,-46.62867092867446,utilidades_domesticas,1
b177b85f1efece7e6e46386b9e86699d,sao paulo,SP,c8c07db73aea73f15237a4eb11867551,2018-01-07 20:49:57,1,4aa6014eceb682077f9dc4bffebc05b0,252.0,39f7716087666ffa13d37c394989509e,5,-23.50017552178431,-46.63004299417162,utilidades_domesticas,1
4c0ec9d0d68c34fa2d98cec088a75f2e,curitiba,PR,42147d583a31840a77e1db9308e9bebc,2018-04-28 21:14:41,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,fae86a6d122dd86d1a5e1eefce122d61,5,-25.373626113797666,-49.218794178313885,utilidades_domesticas,1
71a1cb321823bfbc0f0665edca5b63e5,sao paulo,SP,803e822a03730624352b85d6bb2727c3,2018-01-08 15:09:19,1,4aa6014eceb682077f9dc4bffebc05b0,252.0,335cbbdda13b4b11923753f8354c68d1,4,-23.65393847821569,-46.61116200000001,utilidades_domesticas,1
86952b2c00e25ae433fc21f72236b360,uberlandia,MG,d242fb417c35b6973c20dfab0514f8a1,2018-01-05 15:04:07,1,4aa6014eceb682077f9dc4bffebc05b0,252.0,a3a794e568e69e8c815480b3b59fa7c2,1,-18.965159853453763,-48.3315602267586,utilidades_domesticas,1
96921ad25d266bdd979a8106edcd1e57,sao goncalo,RJ,9c074b1d5c9fcaa13fdea5c761dca404,2017-08-07 08:31:36,1,4aa6014eceb682077f9dc4bffebc05b0,294.99,481fcedb4b8e0f4b283e60458f909c3f,4,-22.812780170151417,-43.02381790175028,utilidades_domesticas,1
0f4e44ea6ea0a296018a776d4c5c5cde,vinhedo,SP,3ac3d00c110eba19a72b3a2c8b8b8e38,2018-05-10 14:40:29,1,4aa6014eceb682077f9dc4bffebc05b0,320.99,4c29ab1bf5fda341b4fa5fe4ac0d04c8,5,-23.037764311074657,-46.97605926693608,utilidades_domesticas,1
8375daf7c9c3eea1fc3b36072672223c,uberlandia,MG,2ab2d565315e05cc62d7462113cc1ff0,2018-04-24 22:12:17,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,4fd1ca3f646ec8cf5dd64862bb994c47,5,-18.88515960727678,-48.26123938758731,utilidades_domesticas,1
366e99a4996b3f8f781b60d7549f9e38,porto alegre,RS,3606d0126c19d4197f835572f5162c20,2018-01-25 19:46:47,1,4aa6014eceb682077f9dc4bffebc05b0,289.0,88b68c0311e23c00248c2fb4c61b96b1,4,-30.050766205956283,-51.203174394870274,utilidades_domesticas,1
5ae86ece6d5aadff5afe461f7afe2d59,curitiba,PR,1f1c7f4a61de956eb59c80c6d1f73a2a,2018-05-09 00:09:44,1,4aa6014eceb682077f9dc4bffebc05b0,320.99,89f0f55b7af6dfef2c3672062bdb39f6,4,-25.43742582624509,-49.27536337330481,utilidades_domesticas,1
597e456d1bb6e8dbde1ebcae4734e978,pelotas,RS,e2a2dd06d145888e8ae6cd472c742e7d,2017-12-10 21:11:07,1,4aa6014eceb682077f9dc4bffebc05b0,259.0,c0e275ddbf27708cab35df9057e65770,1,-31.738170468492164,-52.30567484165275,utilidades_domesticas,1
45fe2252085862b525531b84784925ba,canoas,RS,31fca6f177220b53db96805f70b9fe3f,2017-12-21 18:20:28,1,4aa6014eceb682077f9dc4bffebc05b0,259.0,8cd0784155d0a75b67fc342989c852d9,4,-29.92132755063776,-51.18339971426511,utilidades_domesticas,1
6f07bb42f6c59154127287ec0e84a528,santo angelo,RS,6791e565e137a3933b0f7ba7fba46cf2,2017-08-31 15:57:44,1,4aa6014eceb682077f9dc4bffebc05b0,286.99,8317610692c596255220504527bc75c3,5,-28.309565583510146,-54.26567370971796,utilidades_domesticas,1
6353fd2dcf4fd1323b0152156c37f4ef,bertioga,SP,3772c863e089768339269d261fadb421,2017-09-20 10:08:32,1,4aa6014eceb682077f9dc4bffebc05b0,289.99,d1635b0937421035e136531f94d6649a,5,-23.79699491694964,-45.99876469950258,utilidades_domesticas,1
15e7ed68c86d784a6295c7b6a94673e9,sao paulo,SP,77ede8447b20111ac7804d1f88bdf5ae,2018-04-17 14:16:02,1,4aa6014eceb682077f9dc4bffebc05b0,299.99,d5353eb3abea7a9237a483b2ee475715,5,-23.49995567638064,-46.51315104717529,utilidades_domesticas,1
58a15aaedb05561fc5187f0d1e1052d5,castro,PR,5720bc11a86749d980e65cac6e3ff08f,2017-11-09 09:37:49,1,4aa6014eceb682077f9dc4bffebc05b0,289.99,b8d94f6d8487bdcb9010f70371781a1e,5,-24.79560508075352,-50.004727628862,utilidades_domesticas,1
6a3593ddb3fa10742d7f50578eb6820a,governador valadares,MG,0c04a8d0583f8011fd121211aac94d05,2018-05-10 12:49:00,1,4aa6014eceb682077f9dc4bffebc05b0,320.99,a8c6c6c67dd0a9d2fe85cc513f175c5c,5,-18.84372430436544,-41.922857582070115,utilidades_domesticas,1
144bb6dcbed94956a8473aad73f0987f,rio claro,SP,174b81b8891c8236be516fb8097f729b,2018-06-30 07:43:15,1,4aa6014eceb682077f9dc4bffebc05b0,340.99,e5687e3a2711a893f83f4d9edaad6cbe,5,-22.375236959068374,-47.55278763029477,utilidades_domesticas,1
2627062e62fbbad031ac86476ea46889,salvador,BA,0a68b93a3fda1e48b30171c8db35b938,2018-05-13 09:52:51,1,4aa6014eceb682077f9dc4bffebc05b0,330.99,689cc6633d7a458a074d9cb1ac605377,4,-12.993054541933232,-38.503777597878376,utilidades_domesticas,1
152e0f1f108e8820600a9572e1cc8107,sao carlos,SP,fc2fce216ba47a84e54367275351c67a,2018-01-09 18:56:38,1,4aa6014eceb682077f9dc4bffebc05b0,289.0,a47b9017e02ba31655caf84db47f3f7c,5,-21.99713293986425,-47.86828626632843,utilidades_domesticas,3
